LAMMPS data file via write_data, version 3 Mar 2020, timestep = 0

9756 atoms
2 atom types

-6.0000000000000000e+01 6.0000000000000000e+01 xlo xhi
-6.0000000000000000e+01 6.0000000000000000e+01 ylo yhi
-6.0000000000000000e+01 2.0000000000000000e+02 zlo zhi

Masses

1 28.086
2 12.0111

Atoms # atomic

29 2 -5.3393977413187717e+00 -1.2330810893043491e+01 1.8877621751693203e+00 0 0 0
30 1 -6.2292973648719006e+00 -1.3872162254673926e+01 2.5170162335590929e+00 0 0 0
31 2 -6.2292973648719014e+00 -1.3872162254673926e+01 4.4047784087284132e+00 0 0 0
32 1 -8.0090966119781584e+00 -4.6240540848913092e+00 0.0000000000000000e+00 0 0 0
33 1 -8.0090966119781584e+00 -7.7067568081521811e+00 4.4408920985006262e-16 0 0 0
34 1 -5.3393977413187725e+00 -6.1654054465217456e+00 -4.4408920985006262e-16 0 0 0
35 2 -8.0090966119781584e+00 -4.6240540848913083e+00 1.8877621751693203e+00 0 0 0
36 2 -8.0090966119781584e+00 -7.7067568081521820e+00 1.8877621751693199e+00 0 0 0
37 2 -5.3393977413187725e+00 -6.1654054465217456e+00 1.8877621751693199e+00 0 0 0
38 1 -5.3393977413187725e+00 -9.2481081697826166e+00 0.0000000000000000e+00 0 0 0
39 1 -6.2292973648719014e+00 -7.7067568081521820e+00 2.5170162335590929e+00 0 0 0
40 1 -6.2292973648719014e+00 -1.0789459531413055e+01 2.5170162335590938e+00 0 0 0
41 1 -3.5595984942125152e+00 -9.2481081697826184e+00 2.5170162335590929e+00 0 0 0
42 2 -5.3393977413187725e+00 -9.2481081697826184e+00 1.8877621751693194e+00 0 0 0
43 2 -6.2292973648719014e+00 -7.7067568081521811e+00 4.4047784087284132e+00 0 0 0
44 2 -6.2292973648719014e+00 -1.0789459531413055e+01 4.4047784087284132e+00 0 0 0
45 2 -3.5595984942125147e+00 -9.2481081697826184e+00 4.4047784087284132e+00 0 0 0
46 1 -3.5595984942125152e+00 -1.2330810893043489e+01 2.5170162335590929e+00 0 0 0
1768 2 1.7797992471062574e+00 -3.0827027232608724e+00 4.4047784087284132e+00 0 0 0
1764 1 1.7797992471062576e+00 -3.0827027232608724e+00 2.5170162335590929e+00 0 0 0
1750 2 1.7797992471062569e+00 -9.2481081697826184e+00 4.4047784087284123e+00 0 0 0
50 2 -3.5595984942125152e+00 -1.2330810893043491e+01 4.4047784087284123e+00 0 0 0
1746 1 1.7797992471062576e+00 -9.2481081697826166e+00 2.5170162335590929e+00 0 0 0
1745 2 1.7797992471062574e+00 -6.1654054465217456e+00 4.4047784087284132e+00 0 0 0
1744 1 1.7797992471062574e+00 -6.1654054465217456e+00 2.5170162335590933e+00 0 0 0
1743 1 0.0000000000000000e+00 -6.1654054465217447e+00 0.0000000000000000e+00 0 0 0
1742 1 0.0000000000000000e+00 -3.0827027232608724e+00 0.0000000000000000e+00 0 0 0
56 1 -8.0090966119781584e+00 -1.5413513616304362e+00 4.4408920985006262e-16 0 0 0
57 2 -8.0090966119781584e+00 -1.5413513616304364e+00 1.8877621751693203e+00 0 0 0
58 1 -5.3393977413187725e+00 -3.0827027232608724e+00 0.0000000000000000e+00 0 0 0
59 1 -6.2292973648719014e+00 -1.5413513616304362e+00 2.5170162335590933e+00 0 0 0
60 1 -6.2292973648719014e+00 -4.6240540848913083e+00 2.5170162335590933e+00 0 0 0
61 1 -3.5595984942125152e+00 -3.0827027232608724e+00 2.5170162335590929e+00 0 0 0
62 2 -5.3393977413187725e+00 -3.0827027232608728e+00 1.8877621751693197e+00 0 0 0
63 2 -6.2292973648719014e+00 -1.5413513616304362e+00 4.4047784087284132e+00 0 0 0
64 2 -6.2292973648719014e+00 -4.6240540848913092e+00 4.4047784087284132e+00 0 0 0
65 2 -3.5595984942125147e+00 -3.0827027232608728e+00 4.4047784087284132e+00 0 0 0
66 1 -3.5595984942125152e+00 -6.1654054465217447e+00 2.5170162335590929e+00 0 0 0
1739 2 1.7797992471062574e+00 -1.2330810893043491e+01 4.4047784087284132e+00 0 0 0
1738 1 1.7797992471062574e+00 -1.2330810893043491e+01 2.5170162335590929e+00 0 0 0
1737 1 0.0000000000000000e+00 -1.2330810893043489e+01 0.0000000000000000e+00 0 0 0
70 2 -3.5595984942125147e+00 -6.1654054465217456e+00 4.4047784087284132e+00 0 0 0
1736 2 1.1102230246251565e-16 -9.2481081697826184e+00 1.8877621751693201e+00 0 0 0
1735 1 0.0000000000000000e+00 -9.2481081697826184e+00 0.0000000000000000e+00 0 0 0
1685 2 7.1191969884250295e+00 -6.1654054465217447e+00 4.4047784087284132e+00 0 0 0
1681 1 7.1191969884250303e+00 -6.1654054465217447e+00 2.5170162335590929e+00 0 0 0
1680 2 7.1191969884250295e+00 -3.0827027232608728e+00 4.4047784087284132e+00 0 0 0
1679 2 4.4494981177656436e+00 -4.6240540848913092e+00 4.4047784087284132e+00 0 0 0
1678 2 4.4494981177656436e+00 -1.5413513616304360e+00 4.4047784087284123e+00 0 0 0
1677 2 5.3393977413187725e+00 -3.0827027232608724e+00 1.8877621751693199e+00 0 0 0
1676 1 7.1191969884250303e+00 -3.0827027232608728e+00 2.5170162335590929e+00 0 0 0
1675 1 4.4494981177656436e+00 -4.6240540848913092e+00 2.5170162335590933e+00 0 0 0
1674 1 4.4494981177656436e+00 -1.5413513616304362e+00 2.5170162335590929e+00 0 0 0
1673 1 5.3393977413187725e+00 -3.0827027232608724e+00 0.0000000000000000e+00 0 0 0
1672 2 2.6696988706593863e+00 -1.5413513616304364e+00 1.8877621751693197e+00 0 0 0
1671 1 2.6696988706593863e+00 -1.5413513616304362e+00 0.0000000000000000e+00 0 0 0
1665 2 7.1191969884250295e+00 -1.2330810893043491e+01 4.4047784087284132e+00 0 0 0
1661 1 7.1191969884250295e+00 -1.2330810893043491e+01 2.5170162335590938e+00 0 0 0
1660 2 7.1191969884250295e+00 -9.2481081697826184e+00 4.4047784087284132e+00 0 0 0
1659 2 4.4494981177656436e+00 -1.0789459531413055e+01 4.4047784087284123e+00 0 0 0
1658 2 4.4494981177656436e+00 -7.7067568081521811e+00 4.4047784087284123e+00 0 0 0
1657 2 5.3393977413187717e+00 -9.2481081697826184e+00 1.8877621751693194e+00 0 0 0
1656 1 7.1191969884250295e+00 -9.2481081697826166e+00 2.5170162335590929e+00 0 0 0
1655 1 4.4494981177656436e+00 -1.0789459531413053e+01 2.5170162335590933e+00 0 0 0
1654 1 4.4494981177656436e+00 -7.7067568081521811e+00 2.5170162335590929e+00 0 0 0
1653 1 5.3393977413187725e+00 -9.2481081697826166e+00 0.0000000000000000e+00 0 0 0
1652 2 5.3393977413187725e+00 -6.1654054465217456e+00 1.8877621751693199e+00 0 0 0
1651 2 2.6696988706593863e+00 -7.7067568081521820e+00 1.8877621751693201e+00 0 0 0
1650 2 2.6696988706593863e+00 -4.6240540848913083e+00 1.8877621751693197e+00 0 0 0
1649 1 5.3393977413187725e+00 -6.1654054465217456e+00 4.4408920985006262e-16 0 0 0
1648 1 2.6696988706593863e+00 -7.7067568081521820e+00 4.4408920985006262e-16 0 0 0
100 1 -1.0678795482637545e+01 -9.2481081697826166e+00 0.0000000000000000e+00 0 0 0
101 2 -1.0678795482637543e+01 -9.2481081697826184e+00 1.8877621751693199e+00 0 0 0
102 1 -8.8989962355312873e+00 -1.2330810893043491e+01 2.5170162335590929e+00 0 0 0
103 2 -8.8989962355312873e+00 -1.2330810893043491e+01 4.4047784087284132e+00 0 0 0
104 1 -1.3348494353296932e+01 -1.5413513616304368e+00 0.0000000000000000e+00 0 0 0
105 1 -1.3348494353296932e+01 -4.6240540848913083e+00 0.0000000000000000e+00 0 0 0
106 1 -1.0678795482637545e+01 -3.0827027232608728e+00 0.0000000000000000e+00 0 0 0
107 2 -1.3348494353296932e+01 -1.5413513616304360e+00 1.8877621751693203e+00 0 0 0
108 2 -1.3348494353296932e+01 -4.6240540848913092e+00 1.8877621751693194e+00 0 0 0
109 2 -1.0678795482637545e+01 -3.0827027232608724e+00 1.8877621751693194e+00 0 0 0
110 1 -1.0678795482637545e+01 -6.1654054465217447e+00 0.0000000000000000e+00 0 0 0
111 1 -1.1568695106190674e+01 -4.6240540848913092e+00 2.5170162335590929e+00 0 0 0
112 1 -1.1568695106190674e+01 -7.7067568081521811e+00 2.5170162335590933e+00 0 0 0
113 1 -8.8989962355312873e+00 -6.1654054465217456e+00 2.5170162335590924e+00 0 0 0
114 2 -1.0678795482637545e+01 -6.1654054465217456e+00 1.8877621751693194e+00 0 0 0
115 2 -1.1568695106190674e+01 -4.6240540848913083e+00 4.4047784087284132e+00 0 0 0
116 2 -1.1568695106190674e+01 -7.7067568081521820e+00 4.4047784087284132e+00 0 0 0
117 2 -8.8989962355312873e+00 -6.1654054465217456e+00 4.4047784087284132e+00 0 0 0
118 1 -8.8989962355312873e+00 -9.2481081697826166e+00 2.5170162335590929e+00 0 0 0
1647 1 2.6696988706593863e+00 -4.6240540848913083e+00 0.0000000000000000e+00 0 0 0
1646 2 4.4494981177656436e+00 -1.3872162254673928e+01 4.4047784087284123e+00 0 0 0
1645 1 4.4494981177656436e+00 -1.3872162254673928e+01 2.5170162335590933e+00 0 0 0
122 2 -8.8989962355312873e+00 -9.2481081697826184e+00 4.4047784087284123e+00 0 0 0
1644 2 5.3393977413187725e+00 -1.2330810893043491e+01 1.8877621751693199e+00 0 0 0
1643 2 2.6696988706593863e+00 -1.3872162254673928e+01 1.8877621751693197e+00 0 0 0
1642 2 2.6696988706593863e+00 -1.0789459531413053e+01 1.8877621751693197e+00 0 0 0
1641 1 5.3393977413187725e+00 -1.2330810893043491e+01 0.0000000000000000e+00 0 0 0
1640 1 2.6696988706593858e+00 -1.3872162254673926e+01 4.4408920985006262e-16 0 0 0
1639 1 2.6696988706593867e+00 -1.0789459531413055e+01 -4.4408920985006262e-16 0 0 0
1629 2 1.2458594729743801e+01 -3.0827027232608724e+00 4.4047784087284132e+00 0 0 0
1625 1 1.2458594729743803e+01 -3.0827027232608724e+00 2.5170162335590929e+00 0 0 0
1624 2 9.7888958590844162e+00 -1.5413513616304368e+00 4.4047784087284132e+00 0 0 0
1623 1 9.7888958590844162e+00 -1.5413513616304368e+00 2.5170162335590929e+00 0 0 0
1620 2 1.2458594729743803e+01 -6.1654054465217456e+00 4.4047784087284132e+00 0 0 0
1619 2 9.7888958590844162e+00 -7.7067568081521820e+00 4.4047784087284132e+00 0 0 0
1618 2 9.7888958590844162e+00 -4.6240540848913083e+00 4.4047784087284132e+00 0 0 0
136 1 -1.1568695106190674e+01 -1.5413513616304362e+00 2.5170162335590933e+00 0 0 0
137 2 -1.1568695106190674e+01 -1.5413513616304364e+00 4.4047784087284132e+00 0 0 0
138 1 -8.8989962355312873e+00 -3.0827027232608724e+00 2.5170162335590929e+00 0 0 0
1617 2 1.0678795482637545e+01 -6.1654054465217447e+00 1.8877621751693194e+00 0 0 0
1616 1 1.2458594729743803e+01 -6.1654054465217447e+00 2.5170162335590938e+00 0 0 0
1615 1 9.7888958590844162e+00 -7.7067568081521811e+00 2.5170162335590929e+00 0 0 0
142 2 -8.8989962355312873e+00 -3.0827027232608728e+00 4.4047784087284123e+00 0 0 0
1614 1 9.7888958590844162e+00 -4.6240540848913083e+00 2.5170162335590929e+00 0 0 0
1613 1 1.0678795482637545e+01 -6.1654054465217447e+00 0.0000000000000000e+00 0 0 0
1612 2 1.0678795482637545e+01 -3.0827027232608728e+00 1.8877621751693194e+00 0 0 0
1611 2 8.0090966119781584e+00 -4.6240540848913092e+00 1.8877621751693203e+00 0 0 0
1610 2 8.0090966119781584e+00 -1.5413513616304360e+00 1.8877621751693194e+00 0 0 0
1609 1 1.0678795482637545e+01 -3.0827027232608728e+00 0.0000000000000000e+00 0 0 0
1608 1 8.0090966119781584e+00 -4.6240540848913092e+00 0.0000000000000000e+00 0 0 0
1607 1 8.0090966119781584e+00 -1.5413513616304362e+00 -4.4408920985006262e-16 0 0 0
1606 2 9.7888958590844162e+00 -1.0789459531413055e+01 4.4047784087284123e+00 0 0 0
1605 1 9.7888958590844162e+00 -1.0789459531413055e+01 2.5170162335590929e+00 0 0 0
1604 2 1.0678795482637545e+01 -9.2481081697826184e+00 1.8877621751693194e+00 0 0 0
1603 2 8.0090966119781584e+00 -1.0789459531413055e+01 1.8877621751693194e+00 0 0 0
1602 2 8.0090966119781584e+00 -7.7067568081521811e+00 1.8877621751693194e+00 0 0 0
1601 1 1.0678795482637545e+01 -9.2481081697826166e+00 0.0000000000000000e+00 0 0 0
1600 1 8.0090966119781584e+00 -1.0789459531413053e+01 0.0000000000000000e+00 0 0 0
1599 1 8.0090966119781584e+00 -7.7067568081521811e+00 -4.4408920985006262e-16 0 0 0
1598 2 8.0090966119781584e+00 -1.3872162254673928e+01 1.8877621751693194e+00 0 0 0
1597 1 8.0090966119781584e+00 -1.3872162254673928e+01 0.0000000000000000e+00 0 0 0
1596 2 1.5128293600403188e+01 -1.5413513616304355e+00 4.4047784087284123e+00 0 0 0
1595 1 1.5128293600403190e+01 -1.5413513616304355e+00 2.5170162335590938e+00 0 0 0
1594 2 1.3348494353296932e+01 -1.5413513616304368e+00 1.8877621751693203e+00 0 0 0
1593 1 1.3348494353296932e+01 -1.5413513616304368e+00 0.0000000000000000e+00 0 0 0
1592 2 1.3348494353296932e+01 -4.6240540848913083e+00 1.8877621751693203e+00 0 0 0
1591 1 1.3348494353296932e+01 -4.6240540848913083e+00 0.0000000000000000e+00 0 0 0
216 2 -1.4238393976850061e+01 -3.0827027232608724e+00 4.4047784087284123e+00 0 0 0
215 1 -1.4238393976850061e+01 -3.0827027232608728e+00 2.5170162335590938e+00 0 0 0
3253 1 -2.6696988706593858e+00 -1.3872162254673926e+01 4.5349888204063824e+01 0 0 0
3254 2 -2.6696988706593863e+00 -1.3872162254673926e+01 4.7237650379233145e+01 0 0 0
3255 1 -2.6696988706593863e+00 -7.7067568081521820e+00 4.5349888204063824e+01 0 0 0
3256 1 -2.6696988706593867e+00 -1.0789459531413055e+01 4.5349888204063824e+01 0 0 0
3257 2 -2.6696988706593863e+00 -7.7067568081521811e+00 4.7237650379233145e+01 0 0 0
3258 2 -2.6696988706593863e+00 -1.0789459531413055e+01 4.7237650379233145e+01 0 0 0
3259 1 -8.8989962355312868e-01 -1.0789459531413055e+01 4.7866904437622914e+01 0 0 0
3260 1 -8.8989962355312913e-01 -1.3872162254673926e+01 4.7866904437622914e+01 0 0 0
3261 2 -3.3306690738754696e-16 -1.2330810893043491e+01 4.7237650379233145e+01 0 0 0
3262 2 -8.8989962355312890e-01 -1.0789459531413053e+01 4.9754666612792235e+01 0 0 0
3263 2 -8.8989962355312890e-01 -1.3872162254673928e+01 4.9754666612792235e+01 0 0 0
3264 1 -2.6696988706593863e+00 -1.5413513616304362e+00 4.5349888204063824e+01 0 0 0
3265 1 -2.6696988706593863e+00 -4.6240540848913083e+00 4.5349888204063824e+01 0 0 0
3266 2 -2.6696988706593863e+00 -1.5413513616304362e+00 4.7237650379233145e+01 0 0 0
3267 2 -2.6696988706593863e+00 -4.6240540848913092e+00 4.7237650379233145e+01 0 0 0
3268 2 -1.1102230246251565e-16 -3.0827027232608728e+00 4.7237650379233145e+01 0 0 0
3269 1 -8.8989962355312879e-01 -4.6240540848913083e+00 4.7866904437622914e+01 0 0 0
3270 1 -8.8989962355312890e-01 -7.7067568081521820e+00 4.7866904437622914e+01 0 0 0
3271 2 -1.1102230246251565e-16 -6.1654054465217456e+00 4.7237650379233145e+01 0 0 0
3272 2 -8.8989962355312890e-01 -4.6240540848913083e+00 4.9754666612792235e+01 0 0 0
3273 2 -8.8989962355312868e-01 -7.7067568081521820e+00 4.9754666612792235e+01 0 0 0
3274 1 -8.8989962355312879e-01 -1.5413513616304362e+00 4.7866904437622914e+01 0 0 0
3275 2 -8.8989962355312868e-01 -1.5413513616304364e+00 4.9754666612792235e+01 0 0 0
3276 1 -8.0090966119781584e+00 -1.0789459531413053e+01 4.5349888204063824e+01 0 0 0
3277 1 -8.0090966119781584e+00 -1.3872162254673928e+01 4.5349888204063824e+01 0 0 0
3278 1 -5.3393977413187725e+00 -1.2330810893043491e+01 4.5349888204063824e+01 0 0 0
3279 2 -8.0090966119781584e+00 -1.0789459531413053e+01 4.7237650379233145e+01 0 0 0
3280 2 -8.0090966119781584e+00 -1.3872162254673928e+01 4.7237650379233145e+01 0 0 0
3281 2 -5.3393977413187717e+00 -1.2330810893043491e+01 4.7237650379233145e+01 0 0 0
3282 1 -6.2292973648719006e+00 -1.3872162254673926e+01 4.7866904437622914e+01 0 0 0
3283 2 -6.2292973648719014e+00 -1.3872162254673926e+01 4.9754666612792235e+01 0 0 0
3284 1 -8.0090966119781584e+00 -4.6240540848913092e+00 4.5349888204063824e+01 0 0 0
3285 1 -8.0090966119781584e+00 -7.7067568081521811e+00 4.5349888204063824e+01 0 0 0
3286 1 -5.3393977413187725e+00 -6.1654054465217456e+00 4.5349888204063824e+01 0 0 0
3287 2 -8.0090966119781584e+00 -4.6240540848913083e+00 4.7237650379233145e+01 0 0 0
3288 2 -8.0090966119781584e+00 -7.7067568081521820e+00 4.7237650379233145e+01 0 0 0
3289 2 -5.3393977413187725e+00 -6.1654054465217456e+00 4.7237650379233145e+01 0 0 0
3290 1 -5.3393977413187725e+00 -9.2481081697826166e+00 4.5349888204063824e+01 0 0 0
3291 1 -6.2292973648719014e+00 -7.7067568081521820e+00 4.7866904437622914e+01 0 0 0
3292 1 -6.2292973648719014e+00 -1.0789459531413055e+01 4.7866904437622921e+01 0 0 0
3293 1 -3.5595984942125152e+00 -9.2481081697826184e+00 4.7866904437622914e+01 0 0 0
3294 2 -5.3393977413187725e+00 -9.2481081697826184e+00 4.7237650379233145e+01 0 0 0
3295 2 -6.2292973648719014e+00 -7.7067568081521811e+00 4.9754666612792235e+01 0 0 0
3296 2 -6.2292973648719014e+00 -1.0789459531413055e+01 4.9754666612792235e+01 0 0 0
3297 2 -3.5595984942125147e+00 -9.2481081697826184e+00 4.9754666612792235e+01 0 0 0
3298 1 -3.5595984942125152e+00 -1.2330810893043489e+01 4.7866904437622914e+01 0 0 0
3299 1 -4.4494981177656436e+00 -1.0789459531413055e+01 5.0383920671182011e+01 0 0 0
3300 1 -4.4494981177656445e+00 -1.3872162254673926e+01 5.0383920671182011e+01 0 0 0
3301 1 -1.7797992471062578e+00 -1.2330810893043491e+01 5.0383920671182011e+01 0 0 0
3302 2 -3.5595984942125152e+00 -1.2330810893043491e+01 4.9754666612792235e+01 0 0 0
3303 2 -4.4494981177656445e+00 -1.0789459531413053e+01 5.2271682846351332e+01 0 0 0
3304 2 -4.4494981177656445e+00 -1.3872162254673928e+01 5.2271682846351332e+01 0 0 0
3305 2 -1.7797992471062574e+00 -1.2330810893043491e+01 5.2271682846351332e+01 0 0 0
3306 1 -2.6696988706593863e+00 -1.3872162254673928e+01 5.2900936904741101e+01 0 0 0
3307 2 -2.6696988706593863e+00 -1.3872162254673928e+01 5.4788699079910423e+01 0 0 0
3308 1 -8.0090966119781584e+00 -1.5413513616304362e+00 4.5349888204063824e+01 0 0 0
3309 2 -8.0090966119781584e+00 -1.5413513616304364e+00 4.7237650379233145e+01 0 0 0
3310 1 -5.3393977413187725e+00 -3.0827027232608724e+00 4.5349888204063824e+01 0 0 0
3311 1 -6.2292973648719014e+00 -1.5413513616304362e+00 4.7866904437622914e+01 0 0 0
3312 1 -6.2292973648719014e+00 -4.6240540848913083e+00 4.7866904437622914e+01 0 0 0
3313 1 -3.5595984942125152e+00 -3.0827027232608724e+00 4.7866904437622914e+01 0 0 0
3314 2 -5.3393977413187725e+00 -3.0827027232608728e+00 4.7237650379233145e+01 0 0 0
3315 2 -6.2292973648719014e+00 -1.5413513616304362e+00 4.9754666612792235e+01 0 0 0
3316 2 -6.2292973648719014e+00 -4.6240540848913092e+00 4.9754666612792235e+01 0 0 0
3317 2 -3.5595984942125147e+00 -3.0827027232608728e+00 4.9754666612792235e+01 0 0 0
3318 1 -3.5595984942125152e+00 -6.1654054465217447e+00 4.7866904437622914e+01 0 0 0
3319 1 -4.4494981177656436e+00 -4.6240540848913083e+00 5.0383920671182011e+01 0 0 0
3320 1 -4.4494981177656436e+00 -7.7067568081521820e+00 5.0383920671182011e+01 0 0 0
3321 1 -1.7797992471062578e+00 -6.1654054465217456e+00 5.0383920671182011e+01 0 0 0
3322 2 -3.5595984942125147e+00 -6.1654054465217456e+00 4.9754666612792235e+01 0 0 0
3323 2 -4.4494981177656445e+00 -4.6240540848913083e+00 5.2271682846351332e+01 0 0 0
3324 2 -4.4494981177656436e+00 -7.7067568081521820e+00 5.2271682846351332e+01 0 0 0
3325 2 -1.7797992471062574e+00 -6.1654054465217456e+00 5.2271682846351332e+01 0 0 0
3326 1 -1.7797992471062576e+00 -9.2481081697826166e+00 5.0383920671182011e+01 0 0 0
3327 1 -2.6696988706593863e+00 -7.7067568081521811e+00 5.2900936904741101e+01 0 0 0
3328 1 -2.6696988706593867e+00 -1.0789459531413053e+01 5.2900936904741101e+01 0 0 0
3329 1 -4.4408920985006262e-16 -9.2481081697826166e+00 5.2900936904741101e+01 0 0 0
3330 2 -1.7797992471062578e+00 -9.2481081697826184e+00 5.2271682846351325e+01 0 0 0
3331 2 -2.6696988706593867e+00 -7.7067568081521811e+00 5.4788699079910423e+01 0 0 0
3332 2 -2.6696988706593867e+00 -1.0789459531413055e+01 5.4788699079910423e+01 0 0 0
3333 1 -4.4408920985006262e-16 -1.2330810893043491e+01 5.2900936904741101e+01 0 0 0
3334 1 -8.8989962355312890e-01 -1.0789459531413055e+01 5.5417953138300192e+01 0 0 0
3335 1 -8.8989962355312890e-01 -1.3872162254673928e+01 5.5417953138300199e+01 0 0 0
3336 2 -8.8989962355312890e-01 -1.0789459531413055e+01 5.7305715313469520e+01 0 0 0
3337 2 -8.8989962355312890e-01 -1.3872162254673928e+01 5.7305715313469520e+01 0 0 0
3338 1 -4.4494981177656436e+00 -1.5413513616304362e+00 5.0383920671182011e+01 0 0 0
3339 2 -4.4494981177656436e+00 -1.5413513616304364e+00 5.2271682846351332e+01 0 0 0
3340 1 -1.7797992471062576e+00 -3.0827027232608724e+00 5.0383920671182011e+01 0 0 0
3341 1 -2.6696988706593863e+00 -1.5413513616304362e+00 5.2900936904741101e+01 0 0 0
3342 1 -2.6696988706593863e+00 -4.6240540848913092e+00 5.2900936904741101e+01 0 0 0
3343 2 -1.7797992471062574e+00 -3.0827027232608724e+00 5.2271682846351332e+01 0 0 0
3344 2 -2.6696988706593867e+00 -1.5413513616304360e+00 5.4788699079910423e+01 0 0 0
3345 2 -2.6696988706593863e+00 -4.6240540848913092e+00 5.4788699079910423e+01 0 0 0
3346 1 -8.8989962355312890e-01 -4.6240540848913083e+00 5.5417953138300192e+01 0 0 0
3347 1 -8.8989962355312890e-01 -7.7067568081521811e+00 5.5417953138300192e+01 0 0 0
3348 2 -8.8989962355312890e-01 -4.6240540848913083e+00 5.7305715313469520e+01 0 0 0
3349 2 -8.8989962355312890e-01 -7.7067568081521820e+00 5.7305715313469520e+01 0 0 0
3350 1 -8.8989962355312890e-01 -1.5413513616304368e+00 5.5417953138300192e+01 0 0 0
3351 2 -8.8989962355312890e-01 -1.5413513616304368e+00 5.7305715313469520e+01 0 0 0
3352 1 -1.0678795482637545e+01 -9.2481081697826166e+00 4.5349888204063824e+01 0 0 0
3353 2 -1.0678795482637543e+01 -9.2481081697826184e+00 4.7237650379233145e+01 0 0 0
3354 1 -8.8989962355312873e+00 -1.2330810893043491e+01 4.7866904437622914e+01 0 0 0
3355 2 -8.8989962355312873e+00 -1.2330810893043491e+01 4.9754666612792235e+01 0 0 0
3356 1 -1.3348494353296932e+01 -1.5413513616304368e+00 4.5349888204063824e+01 0 0 0
3357 1 -1.3348494353296932e+01 -4.6240540848913083e+00 4.5349888204063824e+01 0 0 0
3358 1 -1.0678795482637545e+01 -3.0827027232608728e+00 4.5349888204063824e+01 0 0 0
3359 2 -1.3348494353296932e+01 -1.5413513616304360e+00 4.7237650379233145e+01 0 0 0
3360 2 -1.3348494353296932e+01 -4.6240540848913092e+00 4.7237650379233145e+01 0 0 0
3361 2 -1.0678795482637545e+01 -3.0827027232608724e+00 4.7237650379233145e+01 0 0 0
3362 1 -1.0678795482637545e+01 -6.1654054465217447e+00 4.5349888204063824e+01 0 0 0
3363 1 -1.1568695106190674e+01 -4.6240540848913092e+00 4.7866904437622914e+01 0 0 0
3364 1 -1.1568695106190674e+01 -7.7067568081521811e+00 4.7866904437622914e+01 0 0 0
3365 1 -8.8989962355312873e+00 -6.1654054465217456e+00 4.7866904437622914e+01 0 0 0
3366 2 -1.0678795482637545e+01 -6.1654054465217456e+00 4.7237650379233145e+01 0 0 0
